StateName,StateCode,DistrictName,DistrictCode,SubDistrictName,SubDistrictCode,Constituency,VillageName,VillageCode,Year,Month,Count,Min,Max,Mean,Median
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2012,8,5,0.4878,16.5143,8.6038,8.9583
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2012,9,14,-2.8000,9.1687,2.3512,1.9909
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2012,10,27,-5.5833,6.9211,1.1612,0.5960
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2012,11,29,-4.0619,6.0825,0.5622,0.0641
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2012,12,30,-7.3571,6.8028,0.2050,0.6104
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,1,31,-5.1600,5.1600,-0.0319,-0.2051
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,2,24,-5.1882,9.0845,0.5665,0.4255
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,3,19,-3.0351,8.7414,1.4341,0.8298
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,4,12,-4.5254,27.8421,4.7629,1.6521
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,9,16,-2.6000,6.4902,0.8534,0.8681
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,10,22,-3.7917,10.9048,0.9627,-0.0829
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,11,29,-7.6868,8.8864,-0.4542,-1.0421
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Peshok Tea Garden ,00005000,2013,12,28,-2.7326,9.0000,1.9685,1.3812
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,1,25,-3.3529,6.8209,1.3733,1.3636
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,2,24,-6.3793,8.7125,0.4603,0.4371
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,3,17,-6.0385,11.0000,1.4859,1.0652
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,4,4,0.1111,4.2105,2.7461,3.3316
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,9,9,-0.8571,6.5000,1.5249,1.0000
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,10,19,-3.4286,4.7294,0.3399,0.8352
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,11,28,-4.8132,8.3790,0.1587,0.2703
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2008,12,25,-1.1364,8.1778,1.4029,0.8788
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,1,27,-3.7790,8.3125,0.0713,0.1772
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,2,19,-6.4881,6.2203,-0.5528,-0.3649
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,3,2,-1.0577,6.3864,2.6643,2.6643
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,9,4,-0.6250,1.4000,-0.0219,-0.4314
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,10,19,-3.0899,6.9714,1.0823,0.4783
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,11,26,-3.5070,8.4177,0.5103,0.3572
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2009,12,21,-2.8267,1.6000,-0.2233,0.0323
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,1,30,-7.5333,7.6768,-0.2288,0.1067
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,2,21,-2.0909,3.8837,1.2076,1.2766
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,3,17,-3.8154,27.7761,4.6001,1.0862
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,4,9,-5.0370,12.2759,1.4299,0.4286
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,8,2,-1.8889,-1.4286,-1.6587,-1.6587
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,9,12,0.1609,7.8219,2.5930,1.5516
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,10,22,-9.0854,5.5053,0.2258,0.3663
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,11,26,-2.5357,12.6282,2.9196,1.9842
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2010,12,30,-4.5400,5.4141,0.2170,0.0830
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,1,30,-4.2680,20.1868,0.7641,-0.0782
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,2,25,-3.4815,8.0349,1.4985,0.8556
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,3,21,-5.1340,5.5263,0.5063,0.9726
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,4,14,-1.5106,8.1739,2.9197,3.7919
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,8,3,-1.6667,-0.1667,-0.6717,-0.1818
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,9,14,-1.9535,6.8125,1.0312,0.3097
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,10,27,-2.9326,7.2118,1.2143,0.8061
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,11,22,-2.1529,5.3854,1.3601,1.0380
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2011,12,28,-2.6458,9.5816,0.8836,0.8476
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,1,27,-3.1200,10.5773,1.5051,1.1000
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,2,24,-4.5667,4.7439,-0.2108,-0.1306
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,3,21,-3.7059,17.6579,1.5988,0.1222
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,4,13,-4.5283,5.9412,0.8031,0.0417
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,8,4,-3.5122,9.9583,5.8762,8.5294
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,9,14,-2.8000,10.1687,3.0655,3.0209
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,10,27,-5.5833,10.8961,1.6056,1.7802
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,11,29,-4.0435,6.6667,0.5277,0.2020
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2012,12,30,-6.3571,7.8028,-0.0282,0.5452
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,1,31,-5.1600,7.8163,-0.0319,-1.0526
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,2,25,-5.1882,9.0845,1.3500,0.5918
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,3,19,-4.0161,6.9828,0.3288,-0.5054
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,4,12,-2.5455,27.8421,4.0129,0.5193
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,9,16,-1.7500,6.4902,0.9159,0.9513
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,10,23,-3.4194,7.9048,1.6757,1.2083
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,11,29,-7.6868,5.2551,-0.3162,0.1011
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Bara Mungwa ,00005100,2013,12,28,-3.0417,7.6327,1.4328,1.3535
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,1,26,-4.3529,7.9016,1.8395,1.8496
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,2,24,-6.9420,9.7125,0.8587,1.0945
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,3,18,-6.0385,8.0000,0.4154,0.2437
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,4,4,0.1111,4.2105,2.2461,2.3316
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,9,9,-1.8571,4.5000,1.3710,1.0000
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,10,19,-3.3539,4.7294,0.9047,1.0920
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,11,28,-4.8132,8.3790,0.4444,0.4272
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2008,12,26,-0.5978,8.1778,2.1134,1.9037
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,1,27,-5.7790,8.3125,-0.3360,0.2840
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,2,19,-7.4881,2.7255,-1.1843,-0.8393
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,3,2,-0.0577,7.3864,3.6643,3.6643
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,9,4,-0.6250,1.4000,0.2280,0.0686
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,10,18,-3.1972,4.9714,0.3420,0.7577
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,11,25,-3.5070,9.4177,0.9565,1.1408
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2009,12,19,-2.8267,3.3919,0.6021,0.6711
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,1,29,-7.5333,10.6702,-0.1655,-0.6029
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,2,21,-2.7042,11.8837,1.4457,1.9200
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,3,18,-4.5921,27.7761,3.9737,1.1365
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,4,9,-5.0370,8.2759,-0.2367,-1.1176
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,8,2,-4.4286,-1.8889,-3.1587,-3.1587
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,9,11,-1.0851,10.8219,2.6323,1.9706
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,10,24,-7.0854,5.5053,0.4497,0.9660
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,11,26,-4.5357,16.6282,3.8043,3.1642
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2010,12,29,-4.5400,8.8737,0.5995,-0.2917
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,1,30,-6.2680,16.1868,1.1975,0.8839
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,2,25,-3.2421,8.4857,1.5785,1.3699
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,3,21,-5.8202,5.5263,-0.1127,0.0000
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,4,13,-2.0000,8.1739,2.1759,1.2113
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,8,4,-1.6667,2.2308,-0.1961,-0.6742
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,9,13,-2.3507,6.8125,1.5015,0.7027
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,10,27,-3.2472,6.2118,0.4943,0.0112
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,11,22,-3.1529,5.1795,0.9056,0.7294
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2011,12,28,-2.6868,9.5816,0.7408,0.2185
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,1,27,-3.1200,8.9891,1.9496,2.1688
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,2,25,-5.5667,7.1622,-0.5514,-0.5806
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,3,23,-4.1717,11.7971,0.8395,0.1222
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,4,13,-4.5283,3.3774,-0.0430,-0.2564
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,8,4,-4.5122,10.9583,5.6262,8.0294
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,9,14,-2.6667,9.1687,2.5655,2.1862
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,10,28,-5.5833,13.8961,1.3303,0.4792
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,11,28,-3.7582,7.3977,0.4629,-0.1738
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2012,12,30,-6.3571,7.8028,0.0050,0.1869
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,1,31,-5.1600,5.8469,-0.3544,-1.1190
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,2,25,-6.1882,6.8667,0.2300,0.0000
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,3,19,-4.0161,9.5652,0.5393,-1.1702
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,4,12,-4.2558,17.0000,2.0963,0.5173
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,9,16,-2.7949,4.8214,0.9784,0.2454
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,10,21,-3.0316,6.9048,1.0411,0.3968
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,11,29,-7.6868,3.8864,-0.7990,-0.6667
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Chhota Mungwa ,00005200,2013,12,28,-1.7326,8.3163,1.4328,0.6014
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,1,26,-2.9000,6.8209,1.4934,1.3975
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,2,24,-6.9420,9.7125,0.8770,1.0515
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,3,17,-6.0385,12.1719,1.4859,0.8136
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,4,4,0.1111,4.2105,2.2461,2.3316
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,9,9,-2.5946,6.5000,1.1488,0.7632
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,10,19,-3.3539,4.7294,0.5363,0.1910
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,11,28,-3.8132,8.3790,0.4444,1.2085
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2008,12,26,-0.5978,8.1778,1.9980,1.8712
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,1,27,-5.7790,8.3125,-0.0397,0.2969
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,2,19,-7.4881,4.1897,-0.8685,-0.8393
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,3,2,-1.0577,6.3864,2.6643,2.6643
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,9,4,-0.6250,1.4000,0.2280,0.0686
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,10,19,-3.1972,4.9714,0.7665,0.7792
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,11,25,-3.5070,9.4177,1.1165,0.7805
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2009,12,19,-2.8267,2.5882,-0.0820,0.0323
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,1,29,-7.5333,10.6702,-0.0620,-0.1400
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,2,21,-2.7042,4.4355,0.9695,0.8235
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,3,18,-3.8154,27.7761,4.7515,0.6171
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,4,9,-5.0370,12.2759,-0.3478,-1.2439
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,8,2,-1.8889,-0.4286,-1.1587,-1.1587
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,9,11,-1.0851,10.8219,2.6323,1.9706
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,10,22,-7.0854,5.5053,0.4985,1.2163
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,11,26,-4.5357,13.6282,3.3043,3.1643
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2010,12,29,-5.5400,8.8737,0.3926,-0.1096
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,1,30,-6.2680,19.1868,1.1641,0.9512
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,2,25,-3.2421,8.0349,1.8585,1.3699
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,3,21,-5.8202,5.5263,0.0301,-0.0476
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,4,13,-2.0000,8.1739,2.0221,0.6491
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,8,4,-1.6667,2.2308,0.0539,-0.1742
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,9,14,-2.3507,6.8125,1.3340,1.1110
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,10,26,-2.9326,7.2118,0.7497,0.4571
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,11,22,-3.1529,5.3854,1.0419,0.7294
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2011,12,28,-3.6868,9.5816,0.6694,0.3436
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,1,27,-3.1200,8.9891,1.7273,2.4787
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,2,25,-5.5667,7.1622,-0.3114,-0.4063
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,3,23,-4.1717,17.6579,1.2743,-0.3377
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,4,13,-4.5283,3.3774,0.3415,-0.2353
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,8,5,-4.5122,12.5143,7.0038,9.5588
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,9,14,-2.6667,11.1687,3.0655,2.5209
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,10,27,-5.5833,10.8961,1.6427,1.4375
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,11,28,-3.7582,7.3977,0.5701,0.1520
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2012,12,30,-6.3571,7.8028,0.0384,0.1869
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,1,31,-5.1600,7.8163,-0.4512,-1.2062
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,2,25,-5.1882,9.0845,0.9100,0.5625
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,3,19,-4.0161,7.9828,0.1183,-1.0278
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,4,12,-4.2558,17.0000,1.5129,0.2600
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,9,16,-1.5172,3.9487,0.7909,0.2454
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,10,22,-3.0316,8.0968,1.2255,0.2405
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,11,29,-7.6868,5.5422,-0.3852,-0.6667
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Takling Khasmahal ,00005300,2013,12,28,-1.6939,7.9091,1.3971,0.8800
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,1,26,-2.9000,6.8209,2.0318,2.3150
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,2,24,-6.9420,22.6800,2.7520,2.0342
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,3,17,-6.0385,12.1719,2.7800,1.1200
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,4,4,0.1111,13.5862,7.7461,8.6437
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,9,10,-2.5946,6.5000,1.3487,0.8816
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,10,17,-1.9794,7.3415,0.9508,1.1212
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,11,28,-4.7241,8.3790,0.5158,1.2085
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2008,12,26,-3.6768,6.1778,1.8442,1.8712
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2009,1,27,-5.7790,8.3125,-0.0397,0.4516
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2009,2,19,-7.4881,4.1897,-1.1843,-0.9444
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2009,3,2,-1.0577,4.3864,1.6643,1.6643
WEST BENGAL ,19,Darjiling ,01,Rangli Rangliot ,0002,,Soriang Khasmahal ,00005400,2009,9,4,-1.4783,1.4000,-0.0219,-0.0048
